vid,yid,start,end,raw-text,tokenized-text,gloss,split,start_time,end_time,total_start_sec,total_end_sec,filename
AdDxgNZ7nC0-00:13:13.958-00:13:18.264,AdDxgNZ7nC0,00:13:13.958,00:13:18.264,Lewis shared her story about how she knew sign language.,lewis shared her story about how she knew sign language,,train,1900-01-01 00:13:13.958,1900-01-01 00:13:18.264,793.958,798.264,video(793.958-798.264).mp4
AdDxgNZ7nC0-00:13:18.264-00:13:21.533,AdDxgNZ7nC0,00:13:18.264,00:13:21.533,She grew up with a deaf aunt and uncle.,she grew up with a deaf aunt and uncle,,train,1900-01-01 00:13:18.264,1900-01-01 00:13:21.533,798.264,801.533,video(798.264-801.533).mp4
AdDxgNZ7nC0-00:13:21.533-00:13:25.270,AdDxgNZ7nC0,00:13:21.533,00:13:25.270,"She called herself an ""in house"" interpreter.",she called herself an in house interpreter,,train,1900-01-01 00:13:21.533,1900-01-01 00:13:25.270,801.533,805.27,video(801.533-805.27).mp4
AdDxgNZ7nC0-00:13:25.270-00:13:29.642,AdDxgNZ7nC0,00:13:25.270,00:13:29.642,She grew up interacting with the Deaf community.,she grew up interacting with the deaf community,,train,1900-01-01 00:13:25.270,1900-01-01 00:13:29.642,805.27,809.642,video(805.27-809.642).mp4
AdDxgNZ7nC0-00:13:29.642-00:13:36.014,AdDxgNZ7nC0,00:13:29.642,00:13:36.014,Lewis learned sign language through interaction.,lewis learned sign language through interaction,,train,1900-01-01 00:13:29.642,1900-01-01 00:13:36.014,809.642,816.014,video(809.642-816.014).mp4
AdDxgNZ7nC0-00:13:36.014-00:13:44.822,AdDxgNZ7nC0,00:13:36.014,00:13:44.822,"When Lewis grew up, she and her sister wanted to serve the country so they applied for the military.",when lewis grew up she and her sister wanted to serve the country so they applied for the military,,train,1900-01-01 00:13:36.014,1900-01-01 00:13:44.822,816.014,824.822,video(816.014-824.822).mp4
AdDxgNZ7nC0-00:13:44.822-00:13:51.029,AdDxgNZ7nC0,00:13:44.822,00:13:51.029,Lewis served the Navy in the South Carolina base during the WWII.,lewis served the navy in the south carolina base during the wwii,,train,1900-01-01 00:13:44.822,1900-01-01 00:13:51.029,824.822,831.029,video(824.822-831.029).mp4
AdDxgNZ7nC0-00:13:51.029-00:14:01.740,AdDxgNZ7nC0,00:13:51.029,00:14:01.740,She was part of the intelligence group that was responsible to detect German subs off the coast.,she was part of the intelligence group that was responsible to detect german subs off the coast,,train,1900-01-01 00:13:51.029,1900-01-01 00:14:01.740,831.029,841.74,video(831.029-841.74).mp4
AdDxgNZ7nC0-00:14:01.740-00:14:06.312,AdDxgNZ7nC0,00:14:01.740,00:14:06.312,She served in the Navy for 3 years before returning back home.,she served in the navy for 3 years before returning back home,,train,1900-01-01 00:14:01.740,1900-01-01 00:14:06.312,841.74,846.312,video(841.74-846.312).mp4
AdDxgNZ7nC0-00:14:06.312-00:14:12.384,AdDxgNZ7nC0,00:14:06.312,00:14:12.384,"After her service, she immediately jumped back in the Deaf community.",after her service she immediately jumped back in the deaf community,,train,1900-01-01 00:14:06.312,1900-01-01 00:14:12.384,846.312,852.384,video(846.312-852.384).mp4
AdDxgNZ7nC0-00:14:12.384-00:14:23.528,AdDxgNZ7nC0,00:14:12.384,00:14:23.528,"Eventually, Lewis became a certified interpreter and served the Deaf community for many years.",eventually lewis became a certified interpreter and served the deaf community for many years,,train,1900-01-01 00:14:12.384,1900-01-01 00:14:23.528,852.384,863.528,video(852.384-863.528).mp4
AdDxgNZ7nC0-00:14:23.528-00:14:31.870,AdDxgNZ7nC0,00:14:23.528,00:14:31.870,"One of Lewis' close friends, Kelly Peace, shared a few words about Lewis.",one of lewis close friends kelly peace shared a few words about lewis,,train,1900-01-01 00:14:23.528,1900-01-01 00:14:31.870,863.528,871.87,video(863.528-871.87).mp4
AdDxgNZ7nC0-00:14:50.522-00:14:52.825,AdDxgNZ7nC0,00:14:50.522,00:14:52.825,"Thank you, Kelly, for sharing.",thank you kelly for sharing,,train,1900-01-01 00:14:50.522,1900-01-01 00:14:52.825,890.522,892.825,video(890.522-892.825).mp4
AdDxgNZ7nC0-00:14:52.825-00:14:58.831,AdDxgNZ7nC0,00:14:52.825,00:14:58.831,We were curious if Lewis did meet any deaf people during her 3 years of service.,we were curious if lewis did meet any deaf people during her 3 years of service,,train,1900-01-01 00:14:52.825,1900-01-01 00:14:58.831,892.825,898.831,video(892.825-898.831).mp4
AdDxgNZ7nC0-00:14:58.831-00:15:01.267,AdDxgNZ7nC0,00:14:58.831,00:15:01.267,She said she did not.,she said she did not,,train,1900-01-01 00:14:58.831,1900-01-01 00:15:01.267,898.831,901.267,video(898.831-901.267).mp4
AdDxgNZ7nC0-00:15:01.267-00:15:06.171,AdDxgNZ7nC0,00:15:01.267,00:15:06.171,We also asked if there was anything she would like to share with us.,we also asked if there was anything she would like to share with us,,train,1900-01-01 00:15:01.267,1900-01-01 00:15:06.171,901.267,906.171,video(901.267-906.171).mp4
AdDxgNZ7nC0-00:15:06.171-00:15:16.181,AdDxgNZ7nC0,00:15:06.171,00:15:16.181,Lewis mentioned that she wants the world to know that Deaf people are just like every else and everyone should value Deaf people equally.,lewis mentioned that she wants the world to know that deaf people are just like every else and everyone should value deaf people equally,,train,1900-01-01 00:15:06.171,1900-01-01 00:15:16.181,906.171,916.181,video(906.171-916.181).mp4
AdDxgNZ7nC0-00:15:16.181-00:15:32.730,AdDxgNZ7nC0,00:15:16.181,00:15:32.730,"When Honor Flight Bluegrass posted the video of her, many interpreters and deaf people commented on how they valued Lewis' contribution to our community.",when honor flight bluegrass posted the video of her many interpreters and deaf people commented on how they valued lewis contribution to our community,,train,1900-01-01 00:15:16.181,1900-01-01 00:15:32.730,916.181,932.73,video(916.181-932.73).mp4
AdDxgNZ7nC0-00:15:32.730-00:15:39.571,AdDxgNZ7nC0,00:15:32.730,00:15:39.571,"Thank you Lewis for your service in not only the military, but in our Deaf community as well.",thank you lewis for your service in not only the military but in our deaf community as well,,train,1900-01-01 00:15:32.730,1900-01-01 00:15:39.571,932.73,939.571,video(932.73-939.571).mp4
AdDxgNZ7nC0-00:15:45.043-00:15:48.614,AdDxgNZ7nC0,00:15:45.043,00:15:48.614,Here are three Deaf News briefs.,here are three deaf news briefs,,train,1900-01-01 00:15:45.043,1900-01-01 00:15:48.614,945.043,948.614,video(945.043-948.614).mp4
AdDxgNZ7nC0-00:15:48.614-00:16:16.708,AdDxgNZ7nC0,00:15:48.614,00:16:16.708,The first - local news in South Dakota reported that State Governor Kristi Noem has finalized the sale of the South Dakota School for the Deaf and approved the program's move to a former TCF Bank building as a new location.,the first local news in south dakota reported that state governor kristi noem has finalized the sale of the south dakota school for the deaf and approved the program 's move to a former tcf bank building as a new location,,train,1900-01-01 00:15:48.614,1900-01-01 00:16:16.708,948.614,976.708,video(948.614-976.708).mp4
AdDxgNZ7nC0-00:16:25.378-00:16:29.355,AdDxgNZ7nC0,00:16:25.378,00:16:29.355,Noem went forward with the change.,noem went forward with the change,,train,1900-01-01 00:16:25.378,1900-01-01 00:16:29.355,985.378,989.355,video(985.378-989.355).mp4
AdDxgNZ7nC0-00:16:29.355-00:16:40.765,AdDxgNZ7nC0,00:16:29.355,00:16:40.765,The move to the former bank building is expected to happen in the next six months after renovations.,the move to the former bank building is expected to happen in the next six months after renovations,,train,1900-01-01 00:16:29.355,1900-01-01 00:16:40.765,989.355,1000.765,video(989.355-1000.765).mp4
AdDxgNZ7nC0-00:16:40.765-00:16:55.581,AdDxgNZ7nC0,00:16:40.765,00:16:55.581,The Sioux Falls Ministry Center agreed to pay $6.9 million for the SDSD campus.,the sioux falls ministry center agreed to pay $6.9 million for the sdsd campus,,train,1900-01-01 00:16:40.765,1900-01-01 00:16:55.581,1000.765,1015.581,video(1000.765-1015.581).mp4
AdDxgNZ7nC0-00:16:55.581-00:17:18.069,AdDxgNZ7nC0,00:16:55.581,00:17:18.069,"The second news - last week multiple people sent ""The Daily Moth"" a video recording of a male Deaf VRS user exposing his bare buttocks towards a female interpreter during a call.",the second news last week multiple people sent the daily moth a video recording of a male deaf vrs user exposing his bare buttocks towards a female interpreter during a call,,train,1900-01-01 00:16:55.581,1900-01-01 00:17:18.069,1015.581,1038.069,video(1015.581-1038.069).mp4
AdDxgNZ7nC0-00:17:18.069-00:17:25.309,AdDxgNZ7nC0,00:17:18.069,00:17:25.309,"The interpreter turns her head away for more than 10 seconds, then the video cuts out.",the interpreter turns her head away for more than 10 seconds then the video cuts out,,train,1900-01-01 00:17:18.069,1900-01-01 00:17:25.309,1038.069,1045.309,video(1038.069-1045.309).mp4
AdDxgNZ7nC0-00:17:25.309-00:17:37.522,AdDxgNZ7nC0,00:17:25.309,00:17:37.522,I was able to identify the Deaf male through some news tips from Moth viewers and reached out him on Facebook.,i was able to identify the deaf male through some news tips from moth viewers and reached out him on facebook,,train,1900-01-01 00:17:25.309,1900-01-01 00:17:37.522,1045.309,1057.522,video(1045.309-1057.522).mp4
AdDxgNZ7nC0-00:17:37.522-00:17:43.796,AdDxgNZ7nC0,00:17:37.522,00:17:43.796,He confirmed it was him and said he has already apologized to the VRS service.,he confirmed it was him and said he has already apologized to the vrs service,,train,1900-01-01 00:17:37.522,1900-01-01 00:17:43.796,1057.522,1063.796,video(1057.522-1063.796).mp4
AdDxgNZ7nC0-00:17:43.796-00:17:52.805,AdDxgNZ7nC0,00:17:43.796,00:17:52.805,"It is not clear which VRS service it was, but it appears to be ZVRS or Purple.",it is not clear which vrs service it was but it appears to be zvrs or purple,,train,1900-01-01 00:17:43.796,1900-01-01 00:17:52.805,1063.796,1072.805,video(1063.796-1072.805).mp4
AdDxgNZ7nC0-00:17:52.805-00:17:58.009,AdDxgNZ7nC0,00:17:52.805,00:17:58.009,"We tried to reach out to them, but did not get an immediate response.",we tried to reach out to them but did not get an immediate response,,train,1900-01-01 00:17:52.805,1900-01-01 00:17:58.009,1072.805,1078.009,video(1072.805-1078.009).mp4
AdDxgNZ7nC0-00:17:58.009-00:18:03.082,AdDxgNZ7nC0,00:17:58.009,00:18:03.082,"If we do, we will add it in the comments.",if we do we will add it in the comments,,train,1900-01-01 00:17:58.009,1900-01-01 00:18:03.082,1078.009,1083.082,video(1078.009-1083.082).mp4
AdDxgNZ7nC0-00:18:03.082-00:18:22.101,AdDxgNZ7nC0,00:18:03.082,00:18:22.101,"The third news - a person named Audrey notified ""The Daily Moth"" that FIFA provides daily recaps of the Women's World Cup in International Sign.",the third news a person named audrey notified the daily moth that fifa provides daily recaps of the women's world cup in international sign,,train,1900-01-01 00:18:03.082,1900-01-01 00:18:22.101,1083.082,1102.101,video(1083.082-1102.101).mp4
AdDxgNZ7nC0-00:18:22.101-00:18:33.511,AdDxgNZ7nC0,00:18:22.101,00:18:33.511,"Sure enough, there are at least two people giving IS recaps on FIFA's YouTube channel.",sure enough there are at least two people giving is recaps on fifa 's youtube channel,,train,1900-01-01 00:18:22.101,1900-01-01 00:18:33.511,1102.101,1113.511,video(1102.101-1113.511).mp4
AdDxgNZ7nC0-00:18:33.511-00:18:43.321,AdDxgNZ7nC0,00:18:33.511,00:18:43.321,They are Natasha Ruf and Pavel Rodionov.,they are natasha ruf and pavel rodionov,,train,1900-01-01 00:18:33.511,1900-01-01 00:18:43.321,1113.511,1123.321,video(1113.511-1123.321).mp4
AdDxgNZ7nC0-00:18:43.321-00:18:54.900,AdDxgNZ7nC0,00:18:43.321,00:18:54.900,"It is a nice way to see the countries' sign names, learn IS, and keep updated on the matches.",it is a nice way to see the countries sign names learn is and keep updated on the matches,,train,1900-01-01 00:18:43.321,1900-01-01 00:18:54.900,1123.321,1134.9,video(1123.321-1134.9).mp4
AdDxgNZ7nC0-00:18:57.402-00:18:58.881,AdDxgNZ7nC0,00:18:57.402,00:18:58.881,That is all for today.,that is all for today,,train,1900-01-01 00:18:57.402,1900-01-01 00:18:58.881,1137.402,1138.881,video(1137.402-1138.881).mp4
AdDxgNZ7nC0-00:18:58.881-00:19:01.707,AdDxgNZ7nC0,00:18:58.881,00:19:01.707,See you tomorrow and stay with the light!,see you tomorrow and stay with the light,,train,1900-01-01 00:18:58.881,1900-01-01 00:19:01.707,1138.881,1141.707,video(1138.881-1141.707).mp4
AdDxgNZ7nC0-00:19:01.707-00:19:03.741,AdDxgNZ7nC0,00:19:01.707,00:19:03.741,Captions by www.ASLCaptions.com,captions by www.aslcaptions.com,,train,1900-01-01 00:19:01.707,1900-01-01 00:19:03.741,1141.707,1143.741,video(1141.707-1143.741).mp4
Ads-4j06eJY-00:00:07.360-00:00:09.080,Ads-4j06eJY,00:00:07.360,00:00:09.080,Hello everyone.,hello everyone,,train,1900-01-01 00:00:07.360,1900-01-01 00:00:09.080,7.36,9.08,video(7.36-9.08).mp4
Ads-4j06eJY-00:00:09.080-00:00:12.259,Ads-4j06eJY,00:00:09.080,00:00:12.259,Welcome to Sign1News live.,welcome to sign1news live,,train,1900-01-01 00:00:09.080,1900-01-01 00:00:12.259,9.08,12.259,video(9.08-12.259).mp4
Ads-4j06eJY-00:00:12.259-00:00:14.179,Ads-4j06eJY,00:00:12.259,00:00:14.179,I'm Jethro Wooddall.,i 'm jethro wooddall,,train,1900-01-01 00:00:12.259,1900-01-01 00:00:14.179,12.259,14.179,video(12.259-14.179).mp4
Ads-4j06eJY-00:00:14.000-00:00:15.733,Ads-4j06eJY,00:00:14.000,00:00:15.733,Here you are your top stories for today.,here you are your top stories for today,Important story cl:5-list+recite now what?,test,1900-01-01 00:00:14.000,1900-01-01 00:00:15.733,14.0,15.733,video(14.0-15.733).mp4
Ads-4j06eJY-00:00:22.679-00:00:32.039,Ads-4j06eJY,00:00:22.679,00:00:32.039,The heated debate over face masks continues as some major businesses decide to make them mandatory.,the heated debate over face masks continues as some major businesses decide to make them mandatory,,train,1900-01-01 00:00:22.679,1900-01-01 00:00:32.039,22.679,32.039,video(22.679-32.039).mp4
Ads-4j06eJY-00:00:32.039-00:00:51.000,Ads-4j06eJY,00:00:32.039,00:00:51.000,"When you head into Starbucks for your triple tall, skinny, vanilla, flat white or whatever your order of choice is, the company is saying you better have a mask.",when you head into starbucks for your triple tall skinny vanilla flat white or whatever your order of choice is the company is saying you better have a mask,,train,1900-01-01 00:00:32.039,1900-01-01 00:00:51.000,32.039,51.0,video(32.039-51.0).mp4
Ads-4j06eJY-00:00:51.000-00:00:58.880,Ads-4j06eJY,00:00:51.000,00:00:58.880,Starbucks is now requiring them for all customers at all US stores.,starbucks is now requiring them for all customers at all us stores,,train,1900-01-01 00:00:51.000,1900-01-01 00:00:58.880,51.0,58.88,video(51.0-58.88).mp4
Ads-4j06eJY-00:00:58.880-00:01:02.719,Ads-4j06eJY,00:00:58.880,00:01:02.719,The policy went into effect Wednesday.,the policy went into effect wednesday,,train,1900-01-01 00:00:58.880,1900-01-01 00:01:02.719,58.88,62.719,video(58.88-62.719).mp4
Ads-4j06eJY-00:01:02.719-00:01:14.760,Ads-4j06eJY,00:01:02.719,00:01:14.760,"For those who will not wear a mask they can go through the drive-thru, get curbside pickup or delivery.",for those who will not wear a mask they can go through the drive thru get curbside pickup or delivery,,train,1900-01-01 00:01:02.719,1900-01-01 00:01:14.760,62.719,74.76,video(62.719-74.76).mp4
Ads-4j06eJY-00:01:14.760-00:01:25.900,Ads-4j06eJY,00:01:14.760,00:01:25.900,Best Buy and Costsco are also now requiring all shoppers to wear face masks.,best buy and costsco are also now requiring all shoppers to wear face masks,,train,1900-01-01 00:01:14.760,1900-01-01 00:01:25.900,74.76,85.9,video(74.76-85.9).mp4
Ads-4j06eJY-00:01:25.900-00:01:37.640,Ads-4j06eJY,00:01:25.900,00:01:37.640,"And starting next week Walmart, Kohls and Kroger customers can't shop without a mask.",and starting next week walmart kohls and kroger customers ca n't shop without a mask,,train,1900-01-01 00:01:25.900,1900-01-01 00:01:37.640,85.9,97.64,video(85.9-97.64).mp4
